trial_id,sample_name,athlete,action_type,key_event,key_rule,key_frame_index,key_time_sec,window_start_frame,window_end_frame,point,valid_pct,key_x_mm,key_y_mm,key_z_mm
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,LWRB,100.0,307.68048313685824,-44.408465249197825,524.4412841796875
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,RWRA,100.0,-44.111751726695466,-531.3335527692523,1128.1723109654017
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,RWRB,100.0,-106.06038447788784,-569.7217625209263,1122.85600062779
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,LASI,100.0,111.7539542061942,-176.1677747453962,654.9255981445312
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,RASI,100.0,-59.47775486537388,-233.0011247907366,700.0859723772321
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,LKNE,100.0,138.85525948660714,-218.1201651436942,435.168465750558
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,RKNE,100.0,-164.7979736328125,197.8357391357422,455.0463431222098
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,LANK,100.0,183.76028878348214,-279.8135899135045,120.34122358049665
bryan_001_cal_04_pitch_05,bryan,bryan,pitching,右手峰值速度,right_hand_speed_peak,417,4.17,414,420,RANK,100.0,-120.26597159249442,479.1286926269531,276.19873700823103
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LFHD,100.0,-295.9885689871652,123.51557050432477,1177.9530552455358
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RFHD,100.0,-216.93145751953125,203.97737775530135,1259.5533447265625
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,C7,100.0,-151.54301234654017,318.8555210658482,1029.6579066685267
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,T10,100.0,-88.30090767996651,345.5121067592076,878.0270124162946
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LSHO,100.0,-80.03015790666852,268.04407174246654,1134.0714634486608
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RSHO,100.0,-205.2510266985212,126.21843828473773,985.1950770786831
