trial_id,sample_name,athlete,action_type,source_file,module,metric_name_zh,metric_key,value,unit,aggregation,event_name,event_rule,event_frame,event_frames,points_used,formula,components_json,notes
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Contact Position,前膝屈曲角,contact_front_knee_flexion_deg,24.942041499130937,deg,event mean over Contact Position frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 1865-1946,1895,1893;1894;1895;1896;1897,L hip;L knee;L ankle/heel/toe,"180 - angle(front_hip, front_knee, front_ankle)",{},"right-handed assumption: rear side=R, front side=L"
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Contact Position,头部位移,ready_to_contact_head_displacement_mm,61.57451595066135,mm,distance between Ready Position event head center and Contact Position event head center,Ready to Contact,"Ready: 5 continuous low-speed raised-bat frames before detected swing; ready search start frame 1868; swing raw frames 1880-1931, expanded frames 1865-1946; Contact: 5 frames with lowest Bat1_Z inside detected swing segment 1865-1946",1895,1893;1894;1895;1896;1897,LFHD;RFHD;LBHD;RBHD,norm(mean(head_center_contact_event) - mean(head_center_ready_event)),"{""contact_event_frames"": ""1893;1894;1895;1896;1897"", ""ready_event_frames"": ""1868;1869;1870;1871;1872""}",event-to-event displacement
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Coach Flag,重心偏高指数,coach_high_com_risk_index,41.520373867675104,0-100 risk,Ready Position event composite,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 1868; swing raw frames 1880-1931, expanded frames 1865-1946",1870,1868;1869;1870;1871;1872,CentreOfMass;rear_hip_flexion;rear_knee_flexion,"100*mean(clip((COM_height_ratio-0.48)/0.14), clip((35-rear_hip_flexion)/35), clip((35-rear_knee_flexion)/35))","{""com_height_ratio"": 0.7706435290112381, ""rear_hip_flexion_deg"": 41.97355203537365, ""rear_knee_flexion_deg"": 26.403607438941144, ""swing_peak_frame"": 1899, ""swing_peak_speed_kmh"": 66.10297220484206, ""swing_segment_frames"": ""1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946"", ""swing_speed_threshold_kmh"": 13.220594440968412}",heuristic risk index: higher means taller COM plus straighter rear hip/knee
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Coach Flag,后肘高度差（掉肘）,coach_rear_elbow_height_diff_mm,-145.22972412109374,mm,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 1868; swing raw frames 1880-1931, expanded frames 1865-1946",1870,1868;1869;1870;1871;1872,RELB;RSHO,mean(rear_elbow_Z - rear_shoulder_Z),{},negative value means rear elbow is below rear shoulder
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Coach Flag,球棒加载角（引棒不足）,coach_bat_loading_angle_to_catcher_deg,102.84431982995302,deg,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 1868; swing raw frames 1880-1931, expanded frames 1865-1946",1870,1868;1869;1870;1871;1872,Bat1;Bat5,"angle(project_xy(Bat5-Bat1) at Ready event, catcher_direction); catcher_direction=-project_xy(mean(Bat1_velocity_contact_event))",{},0 deg means knob/root direction points toward inferred catcher direction
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Coach Flag,手腕翻转角速度（翻腕）,coach_rollover_forearm_roll_velocity_deg_s,3929.1563585033246,deg/s,peak absolute angular velocity over Contact Position event frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 1865-1946,1895,1893;1894;1895;1896;1897,RELB;RWRA;RWRB,"max(abs(d/dt signed_angle_about_axis(wrist_marker_axis, elbow_to_wrist_axis, global_Z_reference)))","{""event_fixed_value"": 3929.1563585033246, ""instant_frame"": 1895, ""instant_value"": 1941.7760306850876}","forearm pronation proxy; sign is not interpreted, magnitude is used"
bryan_001_cal_04_bat_05,bryan,bryan,batting,vicon_2026/bryan/001 Cal 04 Bat 05.c3d,Coach Flag,击球区稳定性,coach_hitting_zone_stability_score,76.36717264198526,0-100 score,composite over frames where Bat1 speed >= 90% peak,High-Speed Hitting Zone,frames inside detected swing segment where Bat1 speed >= 90% of swing-segment peak speed,1900,1896;1897;1898;1899;1900;1901;1902;1903;1904,Bat1,"100*mean(clip(path_length_mm/650), clip(1-attack_angle_std_deg/18), clip(1-mean_curvature_1_per_mm/0.006))","{""attack_angle_std_deg"": 8.67432328991749, ""curvature_score"": 0.7729220286994182, ""length_score"": 1.0, ""mean_curvature_1_per_mm"": 0.001362467827803491, ""plane_score"": 0.5180931505601394, ""zone_length_mm"": 1438.2054535488664}",higher is more stable; components are stored in components_json
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Ready Position,重心高度,ready_com_height_ratio,0.7427129530313926,height_ratio,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,CentreOfMass;LASI;RASI;LPSI;RPSI;C7;T10;CLAV;STRN;LFHD;RFHD;LBHD;RBHD;LANK;RANK;LHEE;RHEE;LTOE;RTOE,mean(COM_Z_ready_event) / height_proxy; COM=CentreOfMass if present else 0.6*hip_mid+0.4*trunk_mid; height_proxy=mean(head_Z_ready_event)-mean(feet_Z_ready_event),{},"event-based, not fixed time window"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Ready Position,后髋屈曲角,ready_rear_hip_flexion_deg,41.11180601166542,deg,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,R hip;R knee;shoulder_mid,"180 - angle(shoulder_mid, rear_hip, rear_knee)",{},"right-handed assumption: rear side=R, front side=L"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Ready Position,后膝屈曲角,ready_rear_knee_flexion_deg,34.23307215521566,deg,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,R hip;R knee;R ankle/heel/toe,"180 - angle(rear_hip, rear_knee, rear_ankle)",{},"right-handed assumption: rear side=R, front side=L"
